Country,Year,Month,Sector,Value
Italy,2020.0,4.0,Residential,0.142
Japan,2020.0,4.0,Domestic Aviation,0.017
Japan,2020.0,4.0,Ground Transport,0.412
Japan,2020.0,4.0,Industry,0.634
Japan,2020.0,4.0,International Aviation,0.016
Japan,2020.0,4.0,Power,1.221
Japan,2020.0,4.0,Residential,0.122
ROW,2020.0,4.0,Domestic Aviation,0.104
ROW,2020.0,4.0,Ground Transport,4.239
ROW,2020.0,4.0,Industry,9.071
ROW,2020.0,4.0,International Aviation,0.26
ROW,2020.0,4.0,Power,8.561
ROW,2020.0,4.0,Residential,1.731
Russia,2020.0,4.0,Domestic Aviation,0.044
Russia,2020.0,4.0,Ground Transport,0.541
Russia,2020.0,4.0,Industry,0.752
Russia,2020.0,4.0,International Aviation,0.012
Russia,2020.0,4.0,Power,2.388
Russia,2020.0,4.0,Residential,0.349
Spain,2020.0,4.0,Domestic Aviation,0.011
Spain,2020.0,4.0,Ground Transport,0.135
Spain,2020.0,4.0,Industry,0.104
Spain,2020.0,4.0,International Aviation,0.022
Spain,2020.0,4.0,Power,0.061
Spain,2020.0,4.0,Residential,0.098
United Kingdom,2020.0,4.0,Domestic Aviation,0.003
United Kingdom,2020.0,4.0,Ground Transport,0.249
United Kingdom,2020.0,4.0,Industry,0.148
United Kingdom,2020.0,4.0,International Aviation,0.044
United Kingdom,2020.0,4.0,Power,0.132
United Kingdom,2020.0,4.0,Residential,0.238
United States,2020.0,4.0,Domestic Aviation,0.296
United States,2020.0,4.0,Ground Transport,3.989
United States,2020.0,4.0,Industry,2.608
United States,2020.0,4.0,International Aviation,0.099
United States,2020.0,4.0,Power,3.115
United States,2020.0,4.0,Residential,1.09
WORLD,2020.0,4.0,Domestic Aviation,0.706
WORLD,2020.0,4.0,Ground Transport,13.921
WORLD,2020.0,4.0,Industry,27.83
WORLD,2020.0,4.0,International Aviation,0.662
WORLD,2020.0,4.0,Power,29.92
WORLD,2020.0,4.0,Residential,6.979
Brazil,2020.0,5.0,Domestic Aviation,0.02
Brazil,2020.0,5.0,Ground Transport,0.456
Brazil,2020.0,5.0,Industry,0.247
Brazil,2020.0,5.0,International Aviation,0.005
Brazil,2020.0,5.0,Power,0.18
Brazil,2020.0,5.0,Residential,0.098
China,2020.0,5.0,Domestic Aviation,0.193
China,2020.0,5.0,Ground Transport,2.08
China,2020.0,5.0,Industry,11.525
China,2020.0,5.0,International Aviation,0.017
China,2020.0,5.0,Power,10.007
China,2020.0,5.0,Residential,2.046
France,2020.0,5.0,Domestic Aviation,0.004
France,2020.0,5.0,Ground Transport,0.356
France,2020.0,5.0,Industry,0.154
France,2020.0,5.0,International Aviation,0.021
France,2020.0,5.0,Power,0.054
France,2020.0,5.0,Residential,0.206
Germany,2020.0,5.0,Domestic Aviation,0.003
Germany,2020.0,5.0,Ground Transport,0.453
Germany,2020.0,5.0,Industry,0.296
Germany,2020.0,5.0,International Aviation,0.033
Germany,2020.0,5.0,Power,0.571
Germany,2020.0,5.0,Residential,0.339
India,2020.0,5.0,Domestic Aviation,0.012
India,2020.0,5.0,Ground Transport,0.824
India,2020.0,5.0,Industry,2.03
India,2020.0,5.0,International Aviation,0.01
India,2020.0,5.0,Power,3.298
India,2020.0,5.0,Residential,0.288
Italy,2020.0,5.0,Domestic Aviation,0.004
Italy,2020.0,5.0,Ground Transport,0.272
Italy,2020.0,5.0,Industry,0.15
Italy,2020.0,5.0,International Aviation,0.014
Italy,2020.0,5.0,Power,0.212
Italy,2020.0,5.0,Residential,0.148
Japan,2020.0,5.0,Domestic Aviation,0.016
Japan,2020.0,5.0,Ground Transport,0.478
Japan,2020.0,5.0,Industry,0.722
Japan,2020.0,5.0,International Aviation,0.013
Japan,2020.0,5.0,Power,1.39
Japan,2020.0,5.0,Residential,0.139
ROW,2020.0,5.0,Domestic Aviation,0.114
ROW,2020.0,5.0,Ground Transport,5.621
ROW,2020.0,5.0,Industry,9.868
ROW,2020.0,5.0,International Aviation,0.23
ROW,2020.0,5.0,Power,9.396
ROW,2020.0,5.0,Residential,1.842
Russia,2020.0,5.0,Domestic Aviation,0.044
Russia,2020.0,5.0,Ground Transport,0.684
Russia,2020.0,5.0,Industry,0.789
Russia,2020.0,5.0,International Aviation,0.009
Russia,2020.0,5.0,Power,2.505
Russia,2020.0,5.0,Residential,0.363
Spain,2020.0,5.0,Domestic Aviation,0.009
Spain,2020.0,5.0,Ground Transport,0.279
Spain,2020.0,5.0,Industry,0.162
Spain,2020.0,5.0,International Aviation,0.015
Spain,2020.0,5.0,Power,0.095
Spain,2020.0,5.0,Residential,0.091
United Kingdom,2020.0,5.0,Domestic Aviation,0.004
United Kingdom,2020.0,5.0,Ground Transport,0.32
United Kingdom,2020.0,5.0,Industry,0.218
United Kingdom,2020.0,5.0,International Aviation,0.038
United Kingdom,2020.0,5.0,Power,0.194
United Kingdom,2020.0,5.0,Residential,0.216
United States,2020.0,5.0,Domestic Aviation,0.293
United States,2020.0,5.0,Ground Transport,4.121
United States,2020.0,5.0,Industry,2.524
United States,2020.0,5.0,International Aviation,0.102
United States,2020.0,5.0,Power,3.323
United States,2020.0,5.0,Residential,1.025
WORLD,2020.0,5.0,Domestic Aviation,0.721
WORLD,2020.0,5.0,Ground Transport,16.905
WORLD,2020.0,5.0,Industry,29.404
WORLD,2020.0,5.0,International Aviation,0.587
WORLD,2020.0,5.0,Power,32.235
WORLD,2020.0,5.0,Residential,7.19
Brazil,2020.0,6.0,Domestic Aviation,0.019
Brazil,2020.0,6.0,Ground Transport,0.468
Brazil,2020.0,6.0,Industry,0.336
Brazil,2020.0,6.0,International Aviation,0.004
Brazil,2020.0,6.0,Power,0.244
Brazil,2020.0,6.0,Residential,0.098
China,2020.0,6.0,Domestic Aviation,0.195
China,2020.0,6.0,Ground Transport,2.117
China,2020.0,6.0,Industry,11.784
China,2020.0,6.0,International Aviation,0.016
China,2020.0,6.0,Power,10.232
China,2020.0,6.0,Residential,1.952
France,2020.0,6.0,Domestic Aviation,0.004
France,2020.0,6.0,Ground Transport,0.358
France,2020.0,6.0,Industry,0.138
France,2020.0,6.0,International Aviation,0.018
France,2020.0,6.0,Power,0.048
France,2020.0,6.0,Residential,0.182
Germany,2020.0,6.0,Domestic Aviation,0.003
Germany,2020.0,6.0,Ground Transport,0.456
Germany,2020.0,6.0,Industry,0.301
Germany,2020.0,6.0,International Aviation,0.029
Germany,2020.0,6.0,Power,0.58
Germany,2020.0,6.0,Residential,0.314
India,2020.0,6.0,Domestic Aviation,0.011
India,2020.0,6.0,Ground Transport,0.816
India,2020.0,6.0,Industry,2.096
India,2020.0,6.0,International Aviation,0.011
India,2020.0,6.0,Power,3.405
India,2020.0,6.0,Residential,0.286
Italy,2020.0,6.0,Domestic Aviation,0.003
Italy,2020.0,6.0,Ground Transport,0.276
Italy,2020.0,6.0,Industry,0.159
Italy,2020.0,6.0,International Aviation,0.01
Italy,2020.0,6.0,Power,0.224
Italy,2020.0,6.0,Residential,0.152
Japan,2020.0,6.0,Domestic Aviation,0.016
Japan,2020.0,6.0,Ground Transport,0.479
Japan,2020.0,6.0,Industry,0.694
Japan,2020.0,6.0,International Aviation,0.013
Japan,2020.0,6.0,Power,1.337
Japan,2020.0,6.0,Residential,0.146
ROW,2020.0,6.0,Domestic Aviation,0.111
ROW,2020.0,6.0,Ground Transport,5.709
ROW,2020.0,6.0,Industry,10.117
ROW,2020.0,6.0,International Aviation,0.229
ROW,2020.0,6.0,Power,9.761
ROW,2020.0,6.0,Residential,2.0
Russia,2020.0,6.0,Domestic Aviation,0.04
Russia,2020.0,6.0,Ground Transport,0.689
Russia,2020.0,6.0,Industry,0.804
Russia,2020.0,6.0,International Aviation,0.01
Russia,2020.0,6.0,Power,2.552
Russia,2020.0,6.0,Residential,0.34
Spain,2020.0,6.0,Domestic Aviation,0.007
Spain,2020.0,6.0,Ground Transport,0.28
Spain,2020.0,6.0,Industry,0.18
Spain,2020.0,6.0,International Aviation,0.014
Spain,2020.0,6.0,Power,0.106
Spain,2020.0,6.0,Residential,0.071
United Kingdom,2020.0,6.0,Domestic Aviation,0.003
United Kingdom,2020.0,6.0,Ground Transport,0.327
United Kingdom,2020.0,6.0,Industry,0.184
United Kingdom,2020.0,6.0,International Aviation,0.033
United Kingdom,2020.0,6.0,Power,0.164
United Kingdom,2020.0,6.0,Residential,0.217
United States,2020.0,6.0,Domestic Aviation,0.3
United States,2020.0,6.0,Ground Transport,4.29
United States,2020.0,6.0,Industry,2.693
United States,2020.0,6.0,International Aviation,0.088
United States,2020.0,6.0,Power,3.738
United States,2020.0,6.0,Residential,0.854
WORLD,2020.0,6.0,Domestic Aviation,0.717
WORLD,2020.0,6.0,Ground Transport,17.262
WORLD,2020.0,6.0,Industry,30.258
WORLD,2020.0,6.0,International Aviation,0.539
WORLD,2020.0,6.0,Power,33.448
WORLD,2020.0,6.0,Residential,7.007
Brazil,2020.0,7.0,Domestic Aviation,0.019
Brazil,2020.0,7.0,Ground Transport,0.475
Brazil,2020.0,7.0,Industry,0.41
Brazil,2020.0,7.0,International Aviation,0.005
Brazil,2020.0,7.0,Power,0.298
Brazil,2020.0,7.0,Residential,0.098
China,2020.0,7.0,Domestic Aviation,0.2
China,2020.0,7.0,Ground Transport,2.177
China,2020.0,7.0,Industry,12.072
China,2020.0,7.0,International Aviation,0.018
China,2020.0,7.0,Power,10.482
China,2020.0,7.0,Residential,1.806
France,2020.0,7.0,Domestic Aviation,0.004
France,2020.0,7.0,Ground Transport,0.35
France,2020.0,7.0,Industry,0.185
France,2020.0,7.0,International Aviation,0.018
France,2020.0,7.0,Power,0.065
France,2020.0,7.0,Residential,0.176
Germany,2020.0,7.0,Domestic Aviation,0.003
Germany,2020.0,7.0,Ground Transport,0.456
Germany,2020.0,7.0,Industry,0.34
Germany,2020.0,7.0,International Aviation,0.03
Germany,2020.0,7.0,Power,0.656
Germany,2020.0,7.0,Residential,0.326
India,2020.0,7.0,Domestic Aviation,0.012
India,2020.0,7.0,Ground Transport,0.82
India,2020.0,7.0,Industry,2.155
India,2020.0,7.0,International Aviation,0.013
India,2020.0,7.0,Power,3.502
India,2020.0,7.0,Residential,0.286
Italy,2020.0,7.0,Domestic Aviation,0.003
Italy,2020.0,7.0,Ground Transport,0.278
Italy,2020.0,7.0,Industry,0.162
Italy,2020.0,7.0,International Aviation,0.01
Italy,2020.0,7.0,Power,0.228
Italy,2020.0,7.0,Residential,0.136
Japan,2020.0,7.0,Domestic Aviation,0.016
Japan,2020.0,7.0,Ground Transport,0.484
Japan,2020.0,7.0,Industry,0.713
Japan,2020.0,7.0,International Aviation,0.017
Japan,2020.0,7.0,Power,1.374
Japan,2020.0,7.0,Residential,0.155
ROW,2020.0,7.0,Domestic Aviation,0.111
ROW,2020.0,7.0,Ground Transport,5.815
ROW,2020.0,7.0,Industry,10.216
ROW,2020.0,7.0,International Aviation,0.244
ROW,2020.0,7.0,Power,9.793
ROW,2020.0,7.0,Residential,1.932
Russia,2020.0,7.0,Domestic Aviation,0.041
Russia,2020.0,7.0,Ground Transport,0.684
Russia,2020.0,7.0,Industry,0.813
Russia,2020.0,7.0,International Aviation,0.011
Russia,2020.0,7.0,Power,2.58
Russia,2020.0,7.0,Residential,0.353
Spain,2020.0,7.0,Domestic Aviation,0.008
Spain,2020.0,7.0,Ground Transport,0.276
Spain,2020.0,7.0,Industry,0.237
Spain,2020.0,7.0,International Aviation,0.015
Spain,2020.0,7.0,Power,0.14
Spain,2020.0,7.0,Residential,0.065
United Kingdom,2020.0,7.0,Domestic Aviation,0.004
United Kingdom,2020.0,7.0,Ground Transport,0.324
United Kingdom,2020.0,7.0,Industry,0.174
United Kingdom,2020.0,7.0,International Aviation,0.036
United Kingdom,2020.0,7.0,Power,0.155
United Kingdom,2020.0,7.0,Residential,0.222
United States,2020.0,7.0,Domestic Aviation,0.308
United States,2020.0,7.0,Ground Transport,4.438
United States,2020.0,7.0,Industry,2.72
United States,2020.0,7.0,International Aviation,0.09
United States,2020.0,7.0,Power,3.859
United States,2020.0,7.0,Residential,0.611
WORLD,2020.0,7.0,Domestic Aviation,0.733
WORLD,2020.0,7.0,Ground Transport,17.568
WORLD,2020.0,7.0,Industry,30.989
WORLD,2020.0,7.0,International Aviation,0.578
WORLD,2020.0,7.0,Power,34.262
WORLD,2020.0,7.0,Residential,6.588
Brazil,2020.0,8.0,Domestic Aviation,0.021
Brazil,2020.0,8.0,Ground Transport,0.482
Brazil,2020.0,8.0,Industry,0.404
Brazil,2020.0,8.0,International Aviation,0.005
Brazil,2020.0,8.0,Power,0.294
Brazil,2020.0,8.0,Residential,0.098
China,2020.0,8.0,Domestic Aviation,0.199
China,2020.0,8.0,Ground Transport,2.163
China,2020.0,8.0,Industry,12.081
China,2020.0,8.0,International Aviation,0.016
China,2020.0,8.0,Power,10.49
China,2020.0,8.0,Residential,1.679
France,2020.0,8.0,Domestic Aviation,0.004
France,2020.0,8.0,Ground Transport,0.352
France,2020.0,8.0,Industry,0.137
France,2020.0,8.0,International Aviation,0.022
France,2020.0,8.0,Power,0.048
France,2020.0,8.0,Residential,0.149
Germany,2020.0,8.0,Domestic Aviation,0.003
Germany,2020.0,8.0,Ground Transport,0.458
Germany,2020.0,8.0,Industry,0.279
Germany,2020.0,8.0,International Aviation,0.032
Germany,2020.0,8.0,Power,0.537
Germany,2020.0,8.0,Residential,0.293
India,2020.0,8.0,Domestic Aviation,0.012
India,2020.0,8.0,Ground Transport,0.812
India,2020.0,8.0,Industry,2.188
India,2020.0,8.0,International Aviation,0.013
India,2020.0,8.0,Power,3.554
India,2020.0,8.0,Residential,0.287
Italy,2020.0,8.0,Domestic Aviation,0.004
Italy,2020.0,8.0,Ground Transport,0.277
Italy,2020.0,8.0,Industry,0.141
Italy,2020.0,8.0,International Aviation,0.011
Italy,2020.0,8.0,Power,0.198
Italy,2020.0,8.0,Residential,0.153
Japan,2020.0,8.0,Domestic Aviation,0.015
Japan,2020.0,8.0,Ground Transport,0.494
Japan,2020.0,8.0,Industry,0.767
Japan,2020.0,8.0,International Aviation,0.017
Japan,2020.0,8.0,Power,1.478
Japan,2020.0,8.0,Residential,0.21
ROW,2020.0,8.0,Domestic Aviation,0.116
ROW,2020.0,8.0,Ground Transport,5.87
ROW,2020.0,8.0,Industry,9.971
ROW,2020.0,8.0,International Aviation,0.256
ROW,2020.0,8.0,Power,9.616
ROW,2020.0,8.0,Residential,1.95
Russia,2020.0,8.0,Domestic Aviation,0.042
Russia,2020.0,8.0,Ground Transport,0.684
Russia,2020.0,8.0,Industry,0.815
Russia,2020.0,8.0,International Aviation,0.012
Russia,2020.0,8.0,Power,2.585
Russia,2020.0,8.0,Residential,0.354
Spain,2020.0,8.0,Domestic Aviation,0.008
Spain,2020.0,8.0,Ground Transport,0.282
Spain,2020.0,8.0,Industry,0.251
Spain,2020.0,8.0,International Aviation,0.016
Spain,2020.0,8.0,Power,0.148
Spain,2020.0,8.0,Residential,0.066
United Kingdom,2020.0,8.0,Domestic Aviation,0.004
United Kingdom,2020.0,8.0,Ground Transport,0.325
United Kingdom,2020.0,8.0,Industry,0.216
United Kingdom,2020.0,8.0,International Aviation,0.035
United Kingdom,2020.0,8.0,Power,0.192
United Kingdom,2020.0,8.0,Residential,0.218
United States,2020.0,8.0,Domestic Aviation,0.348
United States,2020.0,8.0,Ground Transport,4.361
United States,2020.0,8.0,Industry,2.658
United States,2020.0,8.0,International Aviation,0.104
United States,2020.0,8.0,Power,3.733
United States,2020.0,8.0,Residential,0.782
WORLD,2020.0,8.0,Domestic Aviation,0.782
WORLD,2020.0,8.0,Ground Transport,17.56
WORLD,2020.0,8.0,Industry,30.651
WORLD,2020.0,8.0,International Aviation,0.611
WORLD,2020.0,8.0,Power,33.971
WORLD,2020.0,8.0,Residential,6.671
Brazil,2020.0,9.0,Domestic Aviation,0.023
Brazil,2020.0,9.0,Ground Transport,0.49
Brazil,2020.0,9.0,Industry,0.4
Brazil,2020.0,9.0,International Aviation,0.005
Brazil,2020.0,9.0,Power,0.291
Brazil,2020.0,9.0,Residential,0.098
China,2020.0,9.0,Domestic Aviation,0.196
China,2020.0,9.0,Ground Transport,2.476
China,2020.0,9.0,Industry,11.778
China,2020.0,9.0,International Aviation,0.017
China,2020.0,9.0,Power,10.226
China,2020.0,9.0,Residential,1.62
France,2020.0,9.0,Domestic Aviation,0.005
France,2020.0,9.0,Ground Transport,0.354
France,2020.0,9.0,Industry,0.219
France,2020.0,9.0,International Aviation,0.024
France,2020.0,9.0,Power,0.076
France,2020.0,9.0,Residential,0.171
Germany,2020.0,9.0,Domestic Aviation,0.004
Germany,2020.0,9.0,Ground Transport,0.455
Germany,2020.0,9.0,Industry,0.38
Germany,2020.0,9.0,International Aviation,0.036
Germany,2020.0,9.0,Power,0.732
Germany,2020.0,9.0,Residential,0.282
India,2020.0,9.0,Domestic Aviation,0.013
India,2020.0,9.0,Ground Transport,0.819
India,2020.0,9.0,Industry,2.202
India,2020.0,9.0,International Aviation,0.013
India,2020.0,9.0,Power,3.576
India,2020.0,9.0,Residential,0.289
Italy,2020.0,9.0,Domestic Aviation,0.004
Italy,2020.0,9.0,Ground Transport,0.278
Italy,2020.0,9.0,Industry,0.159
Italy,2020.0,9.0,International Aviation,0.015
Italy,2020.0,9.0,Power,0.224
Italy,2020.0,9.0,Residential,0.153
Japan,2020.0,9.0,Domestic Aviation,0.016
Japan,2020.0,9.0,Ground Transport,0.498
Japan,2020.0,9.0,Industry,0.741
Japan,2020.0,9.0,International Aviation,0.018
Japan,2020.0,9.0,Power,1.426
Japan,2020.0,9.0,Residential,0.185
ROW,2020.0,9.0,Domestic Aviation,0.122
ROW,2020.0,9.0,Ground Transport,5.588
ROW,2020.0,9.0,Industry,9.923
ROW,2020.0,9.0,International Aviation,0.27
ROW,2020.0,9.0,Power,9.556
ROW,2020.0,9.0,Residential,2.099
Russia,2020.0,9.0,Domestic Aviation,0.046
Russia,2020.0,9.0,Ground Transport,0.685
Russia,2020.0,9.0,Industry,0.818
Russia,2020.0,9.0,International Aviation,0.012
Russia,2020.0,9.0,Power,2.597
Russia,2020.0,9.0,Residential,0.345
Spain,2020.0,9.0,Domestic Aviation,0.011
Spain,2020.0,9.0,Ground Transport,0.273
Spain,2020.0,9.0,Industry,0.259
Spain,2020.0,9.0,International Aviation,0.018
Spain,2020.0,9.0,Power,0.152
Spain,2020.0,9.0,Residential,0.066
United Kingdom,2020.0,9.0,Domestic Aviation,0.004
United Kingdom,2020.0,9.0,Ground Transport,0.329
United Kingdom,2020.0,9.0,Industry,0.173
United Kingdom,2020.0,9.0,International Aviation,0.043
United Kingdom,2020.0,9.0,Power,0.154
United Kingdom,2020.0,9.0,Residential,0.272
United States,2020.0,9.0,Domestic Aviation,0.354
United States,2020.0,9.0,Ground Transport,4.588
United States,2020.0,9.0,Industry,2.618
United States,2020.0,9.0,International Aviation,0.1
United States,2020.0,9.0,Power,3.577
United States,2020.0,9.0,Residential,0.809
WORLD,2020.0,9.0,Domestic Aviation,0.801
WORLD,2020.0,9.0,Ground Transport,17.828
WORLD,2020.0,9.0,Industry,30.467
WORLD,2020.0,9.0,International Aviation,0.657
WORLD,2020.0,9.0,Power,33.749
WORLD,2020.0,9.0,Residential,6.823
Brazil,2020.0,10.0,Domestic Aviation,0.018
Brazil,2020.0,10.0,Ground Transport,0.427
Brazil,2020.0,10.0,Industry,0.333
Brazil,2020.0,10.0,International Aviation,0.007
Brazil,2020.0,10.0,Power,0.242
Brazil,2020.0,10.0,Residential,0.098
China,2020.0,10.0,Domestic Aviation,0.193
China,2020.0,10.0,Ground Transport,2.537
China,2020.0,10.0,Industry,12.176
China,2020.0,10.0,International Aviation,0.02
China,2020.0,10.0,Power,10.572
China,2020.0,10.0,Residential,1.557
France,2020.0,10.0,Domestic Aviation,0.004
France,2020.0,10.0,Ground Transport,0.317
France,2020.0,10.0,Industry,0.093
France,2020.0,10.0,International Aviation,0.025
France,2020.0,10.0,Power,0.032
France,2020.0,10.0,Residential,0.22
Germany,2020.0,10.0,Domestic Aviation,0.002
Germany,2020.0,10.0,Ground Transport,0.423
Germany,2020.0,10.0,Industry,0.295
Germany,2020.0,10.0,International Aviation,0.039
Germany,2020.0,10.0,Power,0.57
Germany,2020.0,10.0,Residential,0.413
India,2020.0,10.0,Domestic Aviation,0.012
India,2020.0,10.0,Ground Transport,0.806
India,2020.0,10.0,Industry,2.169
India,2020.0,10.0,International Aviation,0.013
India,2020.0,10.0,Power,3.523
India,2020.0,10.0,Residential,0.289
Italy,2020.0,10.0,Domestic Aviation,0.003
Italy,2020.0,10.0,Ground Transport,0.252
Italy,2020.0,10.0,Industry,0.134
Italy,2020.0,10.0,International Aviation,0.014
Italy,2020.0,10.0,Power,0.189
Italy,2020.0,10.0,Residential,0.147
Japan,2020.0,10.0,Domestic Aviation,0.017
Japan,2020.0,10.0,Ground Transport,0.423
Japan,2020.0,10.0,Industry,0.662
Japan,2020.0,10.0,International Aviation,0.018
Japan,2020.0,10.0,Power,1.275
Japan,2020.0,10.0,Residential,0.142
ROW,2020.0,10.0,Domestic Aviation,0.097
ROW,2020.0,10.0,Ground Transport,5.136
ROW,2020.0,10.0,Industry,9.305
ROW,2020.0,10.0,International Aviation,0.283
ROW,2020.0,10.0,Power,8.943
ROW,2020.0,10.0,Residential,2.104
Russia,2020.0,10.0,Domestic Aviation,0.044
Russia,2020.0,10.0,Ground Transport,0.609
Russia,2020.0,10.0,Industry,0.794
Russia,2020.0,10.0,International Aviation,0.013
Russia,2020.0,10.0,Power,2.519
Russia,2020.0,10.0,Residential,0.345
Spain,2020.0,10.0,Domestic Aviation,0.009
Spain,2020.0,10.0,Ground Transport,0.201
Spain,2020.0,10.0,Industry,0.139
Spain,2020.0,10.0,International Aviation,0.022
Spain,2020.0,10.0,Power,0.081
Spain,2020.0,10.0,Residential,0.074
United Kingdom,2020.0,10.0,Domestic Aviation,0.002
United Kingdom,2020.0,10.0,Ground Transport,0.302
United Kingdom,2020.0,10.0,Industry,0.122
United Kingdom,2020.0,10.0,International Aviation,0.043
United Kingdom,2020.0,10.0,Power,0.109
United Kingdom,2020.0,10.0,Residential,0.263
United States,2020.0,10.0,Domestic Aviation,0.299
United States,2020.0,10.0,Ground Transport,4.227
United States,2020.0,10.0,Industry,2.588
United States,2020.0,10.0,International Aviation,0.105
United States,2020.0,10.0,Power,3.465
United States,2020.0,10.0,Residential,0.611
WORLD,2020.0,10.0,Domestic Aviation,0.702
WORLD,2020.0,10.0,Ground Transport,16.501
WORLD,2020.0,10.0,Industry,29.509
WORLD,2020.0,10.0,International Aviation,0.694
WORLD,2020.0,10.0,Power,32.403
WORLD,2020.0,10.0,Residential,6.738
Brazil,2020.0,11.0,Domestic Aviation,0.01
Brazil,2020.0,11.0,Ground Transport,0.206
Brazil,2020.0,11.0,Industry,0.312
Brazil,2020.0,11.0,International Aviation,0.006
Brazil,2020.0,11.0,Power,0.227
Brazil,2020.0,11.0,Residential,0.098
China,2020.0,11.0,Domestic Aviation,0.192
China,2020.0,11.0,Ground Transport,2.201
China,2020.0,11.0,Industry,12.458
China,2020.0,11.0,International Aviation,0.022
China,2020.0,11.0,Power,10.816
China,2020.0,11.0,Residential,1.714
France,2020.0,11.0,Domestic Aviation,0.004
France,2020.0,11.0,Ground Transport,0.233
France,2020.0,11.0,Industry,0.064
France,2020.0,11.0,International Aviation,0.025
France,2020.0,11.0,Power,0.022
France,2020.0,11.0,Residential,0.253
Germany,2020.0,11.0,Domestic Aviation,0.002
Germany,2020.0,11.0,Ground Transport,0.345
